"Samples per sec. = 2000/2"
"DanB  test22  changed  data acq setup   0-5 Vdc   Annotate channels"
"5 active channel"
"Time","1  solid","2  mt","3  notch","4  mt","5  notch","6  solid","7  solid","8  mt"
35.440, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.448, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.456, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.464, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
35.472, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.480, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.488, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.496, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47629E-01
35.504, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47629E-01
35.512, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47629E-01
35.520, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47629E-01
35.528, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47629E-01
35.536, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.544, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.552, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.560, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47629E-01
35.568, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47629E-01
35.576, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.584, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.592, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.600, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44272E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.608, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.616, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.624, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.632, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47629E-01
35.640, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.648, 1.63956E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
35.656, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.664, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47629E-01
35.672, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47629E-01
35.680, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.688, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47629E-01
35.696, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40915E-01, 1.47629E-01
35.704, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.712, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.720, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.728, 1.64032E-01, 1.61209E-01, 1.43890E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.736, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47629E-01
35.744, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.752, 1.64032E-01, 1.61209E-01, 1.43890E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
35.760, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.768, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
35.776, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47552E-01
35.784, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47552E-01
35.792, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.800, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.808, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.816, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47629E-01
35.824, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.832, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44272E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47629E-01
35.840, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47629E-01
35.848, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47629E-01
35.856, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
35.864, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.872, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.880, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.888, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.896, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47552E-01
35.904, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.912, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
35.920, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44272E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
35.928, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
35.936, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47629E-01
35.944, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.952, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47552E-01
35.960, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
35.968, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44272E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47629E-01
35.976, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.984, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
35.992, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47629E-01
36.000, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47629E-01
36.008, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
36.016, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
36.024, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.032, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.040, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.048, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.056, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44272E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47629E-01
36.064, 1.64032E-01, 1.61209E-01, 1.43890E-01, 1.44272E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47629E-01
36.072, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44272E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.080, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.088, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.096, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.104, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.112, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
36.120, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
36.128, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44272E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.136, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.144, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47629E-01
36.152, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44272E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.160, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47552E-01
36.168, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44272E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
36.176, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.184, 1.63803E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.192, 1.92924E+00, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.200, 3.57590E+00, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.208, 3.82973E+00, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
36.216, 3.51028E+00, 1.61133E-01, 1.43967E-01, 1.44272E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.224, 1.77139E+00, 1.61209E-01, 1.43967E-01, 1.44272E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47552E-01
36.232, 1.63956E-01, 1.61133E-01, 1.43890E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.240, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
36.248, 1.63956E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.256, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.264, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.272, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
36.280, 1.64032E-01, 1.61133E-01, 7.95288E-01, 1.44272E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.288, 1.64032E-01, 1.61133E-01, 2.16965E+00, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
36.296, 1.64032E-01, 1.61209E-01, 1.47530E+00, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
36.304, 1.64032E-01, 1.61133E-01, 3.13980E+00, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.312, 1.64032E-01, 1.61209E-01, 3.33992E+00, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
36.320, 1.64032E-01, 1.61209E-01, 8.86917E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
36.328, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.336, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.344, 1.63956E-01, 1.61209E-01, 1.43890E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
36.352, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47629E-01
36.360, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.368, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
36.376, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47552E-01
36.384, 1.64032E-01, 1.61209E-01, 1.43890E-01, 1.44272E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.392, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
36.400, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.408, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.416, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.424, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44272E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.432, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.440, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44272E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47629E-01
36.448, 1.64032E-01, 1.61209E-01, 1.43890E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.456, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
36.464, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47629E-01
36.472, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.480, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.488, 1.64032E-01, 1.61209E-01, 1.43890E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47552E-01
36.496, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.504, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.512, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.520, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.528, 1.64032E-01, 1.61133E-01, 1.43890E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.536, 1.64032E-01, 1.61209E-01, 1.43890E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47629E-01
36.544, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
36.552, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
36.560, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.568, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.576, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.584, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.592, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.600, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.608, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.616, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44272E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.624, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.632, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47629E-01
36.640, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47629E-01
36.648, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.656, 1.63956E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47629E-01
36.664, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.672, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47629E-01
36.680, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47629E-01
36.688, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.696, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
36.704, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.712, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44272E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.720, 1.64032E-01, 1.61209E-01, 1.43890E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.728, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47629E-01
36.736, 1.64032E-01, 1.61133E-01, 1.43890E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47629E-01
36.744, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.752, 1.64032E-01, 1.61209E-01, 1.43890E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.760, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.768, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.776, 1.64032E-01, 1.61209E-01, 1.43890E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.784, 1.64032E-01, 1.61133E-01, 1.43890E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47629E-01
36.792, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52206E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.800, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.808, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.816, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.824, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.832, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.840, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.848, 1.64032E-01, 1.61133E-01, 1.43890E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.856, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.864, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.872, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.880, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
36.888, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
